translation,importance
"{'en': 'Session Name', 'cy': 'SesiwnThe number of open documents'}",0.0377358490566037
"{'en': 'Hebrew Visual', 'cy': 'Hebraeg Gweladwy'}",0.0
"{'en': 'Kailua', 'cy': 'Kailua-Kona'}",0.0377358490566037
"{'en': 'The WMF image format', 'cy': 'Y fformat delwedd WMF'}",0.2560646900269542
"{'en': 'Beginner', 'cy': 'Dechreuwr'}",0.0377358490566037
"{'en': 'Scan', 'cy': 'Sganio'}",0.0
"{'en': 'Thread(s) per core:', 'cy': 'Thread(s) per core:'}",0.3045822102425876
"{'en': 'Russian Sun keymap', 'cy': 'Bysellfap Rwsieg Sun'}",0.1913746630727763
"{'en': 'Asia/Urumqi', 'cy': 'Asia/Urumqi'}",0.1940700808625337
"{'en': 'Graphics', 'cy': 'Graffeg'}",0.0377358490566037
"{'en': '_Configure Login Manager...', 'cy': ""_Cyflunio'r Rheolydd Mewngofnodi...""}",0.4097035040431267
"{'en': 'Cancel Owner Change?', 'cy': 'Diddymu Newid Perchennog?'}",0.4097035040431267
"{'en': 'Configure the game', 'cy': ""Cyflunio'r gêm""}",0.3126684636118599
"{'en': 'Yi', 'cy': 'Yi'}",0.0377358490566037
"{'en': 'Re_versed Order', 'cy': 'Trefn _Wrthwynebol'}",0.1132075471698113
"{'en': 'Supported volume units: l (liter), tsp (teaspoon), tbs (tablespoon), oz (ounce liquid), cup, pt (pint), qt (quart), gal (gallon), barrel, m3 (cubic meter), mi3 (cubic mile), Nmi3 (cubic Nautical mile), in3 (cubic inch), ft3 (cubic foot), yd3 (cubic yard), GRT or regton (gross register ton).', 'cy': 'Unedau cyfaint a gynhelir: l (litr), tsp (llwyaid de), tbs (llwyaid fwrdd), oz (owns hylifol), cwpanaid, pt (peint), qt (cwart), gal (galwyn), casgen, m3 (metr ciwbig), mi3 (milltir giwbig), Nmi3 (milltir fôr giwbig), in3 (modfedd giwbig), ft3 (troedfedd giwbig), yd3 (llathen giwbig).'}",0.6361185983827494
"{'en': 'Remove the threes', 'cy': 'Tynnwch y trioedd'}",0.3126684636118599
"{'en': 'Test options:', 'cy': 'Opsiynau profi:'}",0.2318059299191374
"{'en': 'Show the second time zone', 'cy': 'Dangos y cwarel ""Rhagolwg""None'}",0.4150943396226415
"{'en': 'Nanning', 'cy': 'Nanning'}",0.0377358490566037
"{'en': 'Kana Supplement', 'cy': 'Atodiad Lladin-1'}",0.0
"{'en': 'Plattsmouth', 'cy': 'Portsmouth'}",0.0377358490566037
"{'en': 'Preparing to go offline...', 'cy': 'Cyfrif Exchange ddim ar-lein.'}",0.6064690026954179
"{'en': 'tan', 'cy': 'tabcolor name'}",0.0
"{'en': 'Custom Size', 'cy': 'Maint Addasedig'}",0.0
"{'en': 'This is a fairly technical error in which an error occurred while attempting to accept an incoming network connection.', 'cy': 'Mae hwn yn wall go dechnegol, lle ddigwyddodd gwall wrth ceisio derbyn cysylltiad rhwydwaith cyrhaeddol.'}",0.7466307277628034
"{'en': 'Show the next page', 'cy': 'Dangosir y dudalen nesaf'}",0.3584905660377358
"{'en': 'Outgoing Message', 'cy': 'AllfyndComment'}",0.0377358490566037
"{'en': 'Take a break!', 'cy': 'Cymerwch saib!'}",0.6711590296495957
"{'en': 'kcmstyle', 'cy': 'kcmstyle'}",0.0
"{'en': 'Incoming', 'cy': 'Dod I Mewn'}",0.0
"{'en': 'Skövde', 'cy': 'Skövde'}",0.0377358490566037
"{'en': ""_Include games you've already played in list of games to print"", 'cy': ""_Cynnwys gemau yr ydych chi wedi'u chwarae eisoes yn y rhestr o gemau i'w argraffu""}",0.5390835579514824
"{'en': '_Speed:', 'cy': '_Cyflymder:'}",0.2318059299191374
"{'en': 'Number of files:', 'cy': 'Ffeiliau:'}",0.3045822102425876
"{'en': ""%s: Remote greeter not found or can't be executed by the GDM user"", 'cy': '%s: Cyfarchwr pell heb ei ganfod neu ni ellir ei weithredu gan y defnyddiwr GDM'}",0.5471698113207547
"{'en': 'Usage', 'cy': 'Neges'}",0.0377358490566037
"{'en': 'New layer', 'cy': 'Dim hunangadw'}",0.0377358490566037
"{'en': '_Leave Fullscreen', 'cy': '_Gadael modd Sgrin Lawn'}",0.2506738544474393
"{'en': 'Testing archive', 'cy': ""Yn profi'r archif""}",0.0377358490566037
"{'en': 'Fort Wayne', 'cy': 'Fort Wayne'}",0.0
"{'en': 'Cannot set time limit.', 'cy': 'Methu gosod cyfwng amser'}",0.6064690026954179
"{'en': 'of May', 'cy': 'o Fai'}",0.1024258760107816
"{'en': 'The Targa image format', 'cy': 'Y fformat delwedd Targa'}",0.2560646900269542
"{'en': 'Local Network Browsing Here you setup your ""Network Neighborhood"". You can use either the LISa daemon and the lan: / ioslave, or the ResLISa daemon and the rlan: / ioslave. About the LAN ioslave configuration: If you select it, the ioslave, if available, will check whether the host supports this service when you open this host. Please note that paranoid people might consider even this to be an attack. Always means that you will always see the links for the services, regardless of whether they are actually offered by the host. Never means that you will never have the links to the services. In both cases you will not contact the host, so nobody will ever regard you as an attacker. More information about LISa can be found at the LISa Homepage or contact Alexander Neundorf & lt; neundorf@kde. org gt;.', 'cy': 'Pori Rhwydwaith Lleol Yma gallwch osod eich ""Bro Rhwydwaith"". Gallwch ddefnyddio naill ai\' r ellyll LISa a\' r caethwas- ma (ioslave) lan: /, neu\' r ellyll ResLISa a\' r caethwas- ma rlan: /. Am y ffurfweddiad caethwas- ma LAN: Os y\' i dewiswch, bydd y caethwas- ma, os yw ar gael, yn gwirio a yw\' r gweinydd yn cynnal y gwasanaeth yma pan agorwch y gwesteiwr yma. Noder y gallai pobl paranoiaidd ystyried hyd yn oed hyn yn ymosodiad. Golyga Bob amser y byddwch yn gweld y cysylltiadau i\' r gwasanaethau bob amser, os ydynt ar gael ar y gwesteiwr ai peidio. Golyga Byth na fydd gennych chi fyth gysylltiadau i\' r gwasanaethau. Yn y ddau fodd ni fyddwch yn cysylltu â\' r gwesteiwr, ac ni fydd neb yn eich ystyried yn ymosodwr. Mae mwy o wybodaeth ar LISa ar gael o Tudalen Gartref LISa neu cysylltwch âg Alexander Neundorf & lt; neundorf@ kde. org gt;.'}",0.8867924528301887
"{'en': 'Evolution iCalendar importer', 'cy': 'Mewnforydd Evolution iCalendar'}",0.1913746630727763
"{'en': 'Quality', 'cy': 'Ansawdd'}",0.0377358490566037
"{'en': 'West Covina', 'cy': 'West Point'}",0.0
"{'en': 'Close all Navigation windows', 'cy': 'Cau pob ffenest Llywio'}",0.3126684636118599
"{'en': 'Inverness-shire', 'cy': 'great- britain_ counties. kgm'}",0.2318059299191374
"{'en': 'C_onnect', 'cy': 'Cy_sylltu'}",0.1132075471698113
"{'en': '& Insert', 'cy': 'Mewnosod Ffeil'}",0.1132075471698113
"{'en': 'Search the web', 'cy': 'Chwilio\'r wehttp://www.google.nl"" and ""http://www.google.nl/search?q=%s'}",0.3126684636118599
"{'en': 'Encrypt this message with PGP', 'cy': ""Amgryptio'r neges gyda PGP""}",0.4150943396226415
"{'en': 'Browse', 'cy': 'Pori'}",0.0
"{'en': 'The Kopete email window', 'cy': 'Y ffenestr sgwrs Kopete rhagosodName'}",0.2560646900269542
"{'en': 'Overwrite File?', 'cy': 'Dinas:'}",0.3369272237196765
"{'en': 'Toggle magnifier', 'cy': '_Chwyddwr'}",0.0377358490566037
"{'en': 'Attendee status can not be updated because the item no longer exists', 'cy': 'Methu'}",0.5471698113207547
"{'en': 'Eject the volume associated with the open folder', 'cy': 'Dewiswch y colofnau gweladwy yn y blygell hon'}",0.4150943396226415
"{'en': 'Not embedded', 'cy': 'Heb ei Ymgorffori'}",0.0
"{'en': 'Blues', 'cy': 'Y Felan'}",0.0377358490566037
"{'en': 'of', 'cy': 'o'}",0.0
"{'en': 'Set the reminder trigger time', 'cy': 'Amser larwm rhagosodedig:'}",0.3126684636118599
"{'en': 'DeskJet 320', 'cy': 'DeskJet 320'}",0.1132075471698113
"{'en': '_Saturation:', 'cy': '_Dirlawnder:'}",0.2318059299191374
"{'en': 'Heading 3', 'cy': 'Pennawd H3'}",0.1132075471698113
"{'en': 'Bountiful', 'cy': 'BountifulCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Hopkinsville', 'cy': 'HopkinsvilleCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Local changes will be lost when unsubscribing', 'cy': '@ info'}",0.2938005390835579
"{'en': 'Enable arrows on hide buttons', 'cy': 'Galluogi saethau ar fotymau cuddio'}",0.2479784366576819
"{'en': 'Tabas', 'cy': 'Tabasتبريز'}",0.0
"{'en': 'Unexpected error in g_io_channel_win32_poll() reading data from a child process', 'cy': 'Gwall annisgwyl yn g_io_channel_win32_poll() wrth ddarllen data o broses plentyn'}",0.4150943396226415
"{'en': 'Configure...', 'cy': 'Ffurfweddu...'}",0.2938005390835579
"{'en': 'Romania', 'cy': 'Rwmania'}",0.0
"{'en': 'Entity did not end with a semicolon; most likely you used an ampersand character without intending to start an entity - escape ampersand as &', 'cy': 'Ni orffennwyd yr endid gyda hanner-colon - mwy na thebyg y defnyddiwyd ampersand heb fwriadu dechrau endid - dylid defnyddio & yn lle'}",0.6037735849056604
"{'en': 'Select a Time Zone', 'cy': 'Dewiswch Gylchfa Amser'}",0.2183288409703504
"{'en': 'Elkins', 'cy': 'Elkins'}",0.0377358490566037
"{'en': 'Unable to access location', 'cy': 'Methu cychwyn y rhaglen i losgi CD.'}",0.2479784366576819
"{'en': 'Palestine', 'cy': 'Palestine'}",0.0
"{'en': 'Use default drafts folder?', 'cy': 'Defnyddio plygell ddrafftiau rhagosodedig?'}",0.5040431266846361
"{'en': 'Wheaton', 'cy': 'WheatonCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Print selection', 'cy': 'Dewis Wynebfath'}",0.0377358490566037
"{'en': 'Date:', 'cy': 'Dyddiad'}",0.1509433962264151
"{'en': 'Delete Mail', 'cy': 'Dileu Memo'}",0.0
"{'en': 'The Pas', 'cy': 'The Pas'}",0.0646900269541779
"{'en': 'Lights Off', 'cy': 'Wyth Bant'}",0.0
"{'en': 'figure.xref Figure', 'cy': 'figure.xref Ffigwr'}",0.1509433962264151
"{'en': 'October', 'cy': 'Hydref'}",0.0
"{'en': 'jack of spades', 'cy': 'jac y rhawiau'}",0.1913746630727763
"{'en': 'Save Calendar', 'cy': 'Calendr Newydd'}",0.0
"{'en': 'Issued On', 'cy': 'Cyhoeddwyd ar'}",0.0
"{'en': 'B3', 'cy': 'B3paper size'}",0.1132075471698113
"{'en': 'Freeze', 'cy': 'RhewiDock this window'}",0.0
"{'en': 'Alephone', 'cy': 'AlephoneComment'}",0.0377358490566037
"{'en': 'Campo Grande', 'cy': 'Campo Grande'}",0.0
"{'en': '_Allow', 'cy': 'Gad_ael'}",0.1132075471698113
"{'en': 'Osceola', 'cy': 'Osceola'}",0.0
"{'en': 'Any Printer', 'cy': 'Argraffydd'}",0.0646900269541779
"{'en': '(%1%2: %3)', 'cy': '(% 1% 2:% 3) prefix + hours: minutes'}",0.2318059299191374
"{'en': 'No applications found', 'cy': 'Dim Rhaglen wedi ei Gysylltu'}",0.2560646900269542
"{'en': 'Cape Girardeau', 'cy': 'Cape GirardeauCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Braunschweig', 'cy': 'Braunschweig'}",0.0
"{'en': '_Remember this password', 'cy': ""_Cofio'r cyfrinair yma""}",0.4258760107816711
"{'en': ""'Sans 11'"", 'cy': 'Sans 11'}",0.1940700808625337
"{'en': 'Hickory', 'cy': 'HickoryCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Modify Slide Transition For All Pages', 'cy': 'Cynyddu Maint Wynebfath'}",0.4150943396226415
"{'en': 'XDG Icons', 'cy': 'Eiconau'}",0.0377358490566037
"{'en': 'Contact List:', 'cy': 'Rhestr Gyswllt:'}",0.2318059299191374
"{'en': 'Farmingdale', 'cy': 'Farmingdale'}",0.0
"{'en': 'NetHack', 'cy': 'NetHackGenericName'}",0.0377358490566037
"{'en': 'Site:', 'cy': 'Teitl:'}",0.1509433962264151
"{'en': 'America/Rosario', 'cy': 'America/Rosario'}",0.1940700808625337
"{'en': 'Save Gallery', 'cy': 'Cadw FfeilGallery"", and not the "".jpgGalerie-%s-%d.jpg'}",0.0
"{'en': 'Company', 'cy': 'Cwmni'}",0.0377358490566037
"{'en': 'Europe/Madrid', 'cy': 'Ewrop/Madrid'}",0.1940700808625337
"{'en': 'Generate a _D-Bus message', 'cy': 'Creu neges _D-Bus'}",0.4258760107816711
"{'en': 'Print Frame Some pages have several frames. To print only a single frame, click on it and then use this function.', 'cy': 'Argraffu FframMae gan rhai tudalennau fwy nag un ffram. I argraffu dim ond un ffram, cliciwch arno, ac wedyn defnyddiwch y ffwythiant yma.'}",0.7466307277628034
"{'en': '100', 'cy': '100'}",0.1132075471698113
"{'en': '_Rate:', 'cy': '_Cyfradd:'}",0.2318059299191374
"{'en': 'Vienna', 'cy': 'Wien'}",0.0
"{'en': 'Rome', 'cy': 'Rhufain'}",0.0
"{'en': 'Height', 'cy': 'Uchder'}",0.0377358490566037
"{'en': 'Match five objects of the same type in a row to score!', 'cy': ""Sgoriwch gan roi pump neu fwy o beli o'r un lliw mewn rhes!""}",0.7466307277628034
"{'en': 'Icelandic keymap', 'cy': 'Bysellfap Islandeg'}",0.0377358490566037
"{'en': 'Europe/Vaduz', 'cy': 'Ewrop/Vaduz'}",0.1940700808625337
"{'en': 'Connect to', 'cy': '& Disgrifiad:'}",0.0
"{'en': 'Absolute Value', 'cy': 'Gwerth diamod [u]'}",0.0
"{'en': 'Taegu Ab', 'cy': 'Taegu Ab'}",0.0
"{'en': 'Confirm Remove', 'cy': 'Golygu Rhif Ffôn'}",0.0566037735849056
"{'en': 'Two Sided', 'cy': 'Two Sided'}",0.0
"{'en': '_Shortcut keys:', 'cy': 'Bysellau _Byrlwybr:'}",0.2318059299191374
"{'en': 'Error: %s is not a valid interface name', 'cy': ""dydy '%s' ddim yn enw dilys""}",0.4716981132075472
"{'en': 'Running...', 'cy': 'Gweithredu...'}",0.2560646900269541
"{'en': 'Not enough memory', 'cy': 'allan o gof'}",0.2938005390835579
"{'en': 'The server is running Exchange 5.5. Exchange Connector supports Microsoft Exchange 2000 and 2003 only.', 'cy': ""Mae'r LAU gweinydd Exchange wnaethoch chi ei roi yn cyfeirio at weinydd Exchange 5.5. Dim ond Microsoft Exchange 2000 a 2003 mae Ximian Connector yn eu cynnal.""}",0.8598382749326147
"{'en': 'Game over! The game has been won by %s!', 'cy': 'Gêm ar ben! %s wnaeth ennill!'}",0.5013477088948788
"{'en': 'British Virgin Islands', 'cy': 'Ynysoedd y Wyryf'}",0.1536388140161725
"{'en': 'SMTP server %s does not support %s authentication', 'cy': ""Nid yw'r gwesteiwr SMTP %s yn cynnal y modd dilysiant %s.""}",0.4636118598382749
"{'en': 'Cannot move folder ""{0}"" to ""{1}"".', 'cy': 'Methu symud plygell ""{0}"" i ""{1}"".'}",0.6064690026954179
"{'en': 'Theme', 'cy': 'Thema'}",0.0377358490566037
"{'en': 'EFFECT(nominal; periods)', 'cy': 'EFFECT( enwol; cyfnodau)'}",0.2318059299191374
"{'en': 'Due', 'cy': 'Amser Disgwyl'}",0.0
"{'en': 'If true, the panel will occupy the entire screen width (height if this is a vertical panel). In this mode the panel can only be placed at a screen edge. If false, the panel will only be large enough to accommodate the applets, launchers and buttons on the panel.', 'cy': 'Os yn wir, fe fydd y panel yn defnyddio holl led y sgrin (uchder os mae hwn yn banel fertigol). Yn y modd yma gellir gosod y panel hwn ar ymyl sgrin yn unig. Os yn anwir, fe fydd y panel dim ond yn ddigon mawr i ddal y Rhaglenigion, lanswyr a botymau ar y panel.'}",0.8867924528301887
"{'en': 'No filename to save to', 'cy': 'Dim enw ffeil i gadw ato.'}",0.4986522911051212
"{'en': 'Page Setup', 'cy': 'Gosodiad Tudalen'}",0.0
"{'en': 'Create a new proxy profile', 'cy': 'Creu apwyntiad newydd'}",0.3126684636118599
"{'en': 'Yi', 'cy': 'Yi'}",0.0377358490566037
"{'en': 'Could you not access ""Digital Persona U.are.U 4000/4000B', 'cy': 'Could you not access ""Digital Persona U.are.U 4000/4000B'}",0.4258760107816712
"{'en': ""Sums'ka oblast '"", 'cy': 'ukraine. kgm'}",0.3045822102425876
"{'en': 'Player Group', 'cy': 'Grŵp Chwaraewr'}",0.0
"{'en': 'On battery power', 'cy': 'Ar bŵer batri'}",0.1913746630727763
"{'en': 'Return 0 if gconfd is running, 2 if not.', 'cy': 'Dychwelyd 0 os yw gconfd yn rhedeg, 2 os nad ydyw.'}",0.5498652291105122
"{'en': 'Horizontal rule', 'cy': 'Llinell lorweddol'}",0.0377358490566037
"{'en': 'Are you sure you want to save the task without a summary?', 'cy': ""Ydych chi'n siŵr eich bod am anfon y dasg heb grynodeb?""}",0.7466307277628034
"{'en': 'The event or task to be canceled could not be removed from your calendar. Maybe it has already been deleted or is not owned by you. Or it might belong to a read-only or disabled calendar.', 'cy': '@ info'}",0.8301886792452831
"{'en': 'Selawik', 'cy': 'Selawik'}",0.0
"{'en': 'Playlist', 'cy': 'Rhestr Chwarae'}",0.0377358490566037
"{'en': '_Teleport', 'cy': '_Llamu'}",0.1509433962264151
"{'en': 'Custom tabs for this text', 'cy': 'Tabiau addasedig ar gyfer y testun yma'}",0.3584905660377358
"{'en': 'Evaluate', 'cy': 'Eval'}",0.0
"{'en': 'All items in the Trash will be permanently deleted.', 'cy': ""Os ydych chi'n clirio'r rhestr lleoliadau, caent eu dileu am byth.""}",0.5013477088948788
"{'en': 'Displace focus', 'cy': ""Dadleoli'r ffocws""}",0.0377358490566037
"{'en': 'Error launching preview', 'cy': 'Gwall wrth lansio rhagolwg'}",0.1913746630727763
"{'en': 'Open the memory maps associated with a process', 'cy': 'Agor y mapiau cof a gysylltir â phroses'}",0.4150943396226415
"{'en': '_Title Case', 'cy': 'prif lythrennedd _Teitl'}",0.1940700808625337
"{'en': '2nd', 'cy': '2il'}",0.1132075471698113
"{'en': ""Proxy protocol '%s' is not supported."", 'cy': 'Dydy %s heb ei ddosbarthu'}",0.5498652291105122
"{'en': 'German', 'cy': 'AlmaenegName'}",0.0
"{'en': '2 pair Same Color [total]', 'cy': '2 bâr yr Un Lliw [cyfanswm]'}",0.3045822102425876
"{'en': 'Search F_olders', 'cy': 'Chwilio _Plygellau'}",0.1509433962264151
"{'en': 'As custom color:', 'cy': 'Fel lliw _addasedig:'}",0.3045822102425876
"{'en': 'upsilon', 'cy': 'AustinCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Paste the text stored on the clipboard', 'cy': ""Gludo'r testun sydd ar y clipfwrdd""}",0.4150943396226415
"{'en': 'Internet time', 'cy': 'Amser rhyngrwyd'}",0.0377358490566037
"{'en': 'A flag to enable the toolbar', 'cy': ""Fflag i alluogi'r bar offer""}",0.4150943396226415
"{'en': '_Close Tab', 'cy': '_Cau'}",0.1940700808625337
"{'en': 'Gold', 'cy': 'Aur'}",0.0377358490566037
"{'en': 'ISREF(A12) returns true', 'cy': 'Mae ISREF( A12) yn dychwelyd Gwir'}",0.2668463611859838
"{'en': 'Linear', 'cy': 'Llinol'}",0.0
"{'en': 'Stop sound', 'cy': 'Atal sain'}",0.0377358490566037
"{'en': 'Level one', 'cy': 'Lefel un'}",0.0377358490566037
"{'en': 'Enter password for PKCS12 file:', 'cy': 'Rhowch gyfrinair ar gyfer ffeil PKCS12:'}",0.3611859838274932
"{'en': 'Full House Same Color [20 + total]', 'cy': 'Tŷ Llawn Yr Un Lliw [20 + y cyfanswm]'}",0.4070080862533693
"{'en': 'Melilla', 'cy': 'MelillaCity name (optional, probably does not need a translation)'}",0.0
"{'en': '_Import Bookmarks…', 'cy': 'Mewnforio Llyfrnodau'}",0.1940700808625337
"{'en': 'TRUE if the Position property should be used', 'cy': ""TRUE os dylid defnyddio'r briodwedd Safle""}",0.3584905660377358
"{'en': 'Default folder', 'cy': 'Darfod & # 160;...'}",0.0377358490566037
"{'en': 'Backend display name', 'cy': 'Enw dangosydd ochr gefn'}",0.1913746630727763
"{'en': 'Frame style already has a piece at position %s', 'cy': 'May gan arddull y ffrâm darn yn lleoliad %s yn barod'}",0.4150943396226415
"{'en': 'Alexandroupoli', 'cy': 'Alexandroupoli'}",0.0377358490566037
"{'en': 'Brought to you by:', 'cy': 'Daethpwyd atoch gan:'}",0.3692722371967655
"{'en': 'Percent', 'cy': 'Canran'}",0.0377358490566037
"{'en': 'Maximum possible value for Y', 'cy': 'Gwerth mwyaf posib Y'}",0.1913746630727763
"{'en': 'Accelerator', 'cy': 'Analluogwyd'}",0.0
"{'en': 'Shade', 'cy': 'Rholio'}",0.0377358490566037
"{'en': 'Louisville', 'cy': 'Louisville'}",0.0
"{'en': ""Key file contains key '%s' with value '%s' which is not UTF-8"", 'cy': ""Ffeil allwedd yn cynnwys yr allwedd '%s' gyda'r gwerth '%s' nad yw'n UTF-8""}",0.6522911051212937
"{'en': 'Initialize session from savefile', 'cy': 'Cychwyn sesiwn o ffeil'}",0.1913746630727763
"{'en': 'Darlington', 'cy': 'Darlington'}",0.0
"{'en': '_Save', 'cy': '_Cadw'}",0.1132075471698113
"{'en': 'No column titles specified for List dialog.', 'cy': 'Dim teitlau colofnau wedi eu penodi ar gyfer deialog Rhestr.'}",0.5013477088948788
"{'en': ""Error saving GConf tree to '%s': %s"", 'cy': ""Gwall wrth arbed coeden GConf at '%s': %s""}",0.3611859838274932
"{'en': 'Disappear to Left/ Bottom', 'cy': 'Dyblygu Gwrthrych'}",0.3692722371967655
"{'en': 'Text-to-Speech Settings', 'cy': 'Pellhàu'}",0.2318059299191374
"{'en': 'Katakana', 'cy': 'Katakana'}",0.0
"{'en': 'Applications', 'cy': 'Rhaglenni'}",0.0377358490566037
"{'en': '_Replace', 'cy': '_Amnewid'}",0.1132075471698113
"{'en': 'Number to be normalized', 'cy': ""Rhif i' w normaleiddio""}",0.2938005390835579
"{'en': 'Logo', 'cy': 'Logo'}",0.0
"{'en': 'Window to Desktop 14', 'cy': 'Ffenestr i Benbwrdd 15'}",0.3045822102425876
"{'en': 'Decimal number', 'cy': 'Rhif Degol'}",0.0377358490566037
"{'en': 'Lake Minchumina', 'cy': 'Minchumina'}",0.0
"{'en': 'Cannot start new display', 'cy': 'Ni ellir cychwyn dangosydd newydd'}",0.3504043126684635
"{'en': 'Player Names', 'cy': 'Enwau Chwaraewyr'}",0.0
"{'en': 'Move the whole group', 'cy': 'Dim detholiad'}",0.4150943396226415
"{'en': 'Tali Preferences', 'cy': 'Hoffterau Tali'}",0.0
"{'en': 'URL:', 'cy': 'URL:'}",0.1509433962264151
"{'en': 'Installing', 'cy': 'Sefydlu'}",0.0
"{'en': 'Signatures', 'cy': 'Llofnodion'}",0.0377358490566037
"{'en': 'Game score from last saved session.', 'cy': ""Sgôr o'r sesiwn a gafodd ei gadw diwethaf.""}",0.4366576819407008
"{'en': 'Treviso', 'cy': 'TrevisoCity name (optional, probably does not need a translation)'}",0.0377358490566037
"{'en': 'Quelimane', 'cy': 'QuelimaneRangoonYangon'}",0.0
"{'en': 'Identifier', 'cy': 'Addaswyr'}",0.0377358490566037
"{'en': 'America/Dawson_Creek', 'cy': 'America/Dawson_Creek'}",0.1940700808625337
"{'en': 'Keywords', 'cy': 'Allweddeiriau'}",0.0377358490566037
"{'en': 'Australia/ Perth', 'cy': 'Awstralia/ Perth'}",0.1698113207547169
"{'en': 'Color 6', 'cy': 'Lliwiau VIM'}",0.1132075471698113
"{'en': 'Monospace 9', 'cy': 'Monospace 9'}",0.1509433962264151
"{'en': 'Telephonebook Search Provider', 'cy': 'Darparydd Chwiliadau Llyfr FfônQuery'}",0.1536388140161725
"{'en': 'Guangzhou', 'cy': 'Guangzhou'}",0.0
"{'en': ""Folder names cannot contain '/'"", 'cy': ""Ni all enwau plygellau gynnwys '/'folder-display""}",0.2938005390835579
"{'en': 'Graphics:', 'cy': 'Graffeg:'}",0.1509433962264151
"{'en': 'Print version', 'cy': 'Argraffu fersiwn'}",0.0377358490566037
"{'en': 'Copying Files', 'cy': 'Copïo ffeiliau'}",0.0566037735849056
"{'en': 'Root Volume', 'cy': 'Cyfrol Gwraidd'}",0.0
"{'en': 'Last Output', 'cy': 'Allbwn Diwethaf'}",0.0377358490566037
"{'en': 'Color profiles directory (%s) is unavailable.', 'cy': ""Nid yw'r cyfeiriadur proffiliau lliw (%s) ar gael.""}",0.4474393530997305
"{'en': 'Si_ze at most', 'cy': 'Maint _hyd at'}",0.3692722371967655
"{'en': 'Europe/Vatican', 'cy': 'Ewrop/Fatican'}",0.1940700808625337
"{'en': 'Terminate Applications', 'cy': 'Cymhwysiadau TerfynellComment'}",0.0943396226415094
"{'en': 'Element is not allowed inside a name/author/date/description element', 'cy': 'Ni chaniateir yr elfen o fewn elfen name/author/date/description'}",0.3584905660377358
"{'en': '& Export Times...', 'cy': '& Allforio'}",0.4097035040431267
"{'en': 'Unknown Volume Control %d', 'cy': 'Rheolydd Lefel Sain Anhysbys %d'}",0.3045822102425876
"{'en': 'Name of theme RC file to load', 'cy': ""Enw'r ffeil RC thema i'w lwytho""}",0.2938005390835579
"{'en': 'Append to current document', 'cy': 'Atodi at y ddogfen bresennol'}",0.1913746630727763
"{'en': 'Complete the puzzle by matching numbered tiles', 'cy': ""Gorffennwch y pos drwy baru'r teils rhif""}",0.4150943396226415
"{'en': 'Re_fresh rate:', 'cy': 'Cyfradd _adnewyddu:'}",0.2318059299191374
"{'en': 'Paper Source', 'cy': 'Ffynhonnell y Papur'}",0.0377358490566037
